Ax_By_Cz,A,B,C,x,y,z,structure,S1,S2,S3,S4,Energy,Av_chg_x,Av_chg_y,Avg_chg_z,Charge,M,state
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,2",2,0,0,0,-152.40011832,8.5,7.0,3.9,195.201,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,3",2,0,0,0,-152.40636632,8.5,7.0,3.9,195.202,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,4",2,0,0,0,-152.40011829,8.5,7.0,3.9,195.201,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,5",1,1,0,0,-152.43788947,8.5,7.0,3.9,195.204,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,6",1,1,0,0,-152.40224233,8.5,7.0,3.9,195.2,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,7",1,1,0,0,-152.40684595,8.5,7.0,3.9,195.2,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,8",1,1,0,0,-152.40224219,8.5,7.0,3.9,195.2,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,13",1,0,0,1,-152.43788707,8.5,7.0,3.9,195.204,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,14",1,0,0,1,-152.40223032,8.5,7.0,3.9,195.2,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,15",1,0,0,1,-152.40684378,8.5,7.0,3.9,195.2,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"1,16",1,0,0,1,-152.40223024,8.5,7.0,3.9,195.2,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"5,9",0,1,1,0,-152.43788706,8.5,7.0,3.9,195.204,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"5,10",0,1,1,0,-152.40223046,8.5,7.0,3.9,195.2,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"5,11",0,1,1,0,-152.40684378,8.5,7.0,3.9,195.2,0.0,0.0
Fe14_Mn2_Te16,Fe,Mn,Te,0.875,0.125,1,"5,12",0,1,1,0,-152.40223038,8.5,7.0,3.9,195.2,0.0,0.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,2,3",3,0,0,0,-207.547,7.5,9.5,3.7,185.368,2.795,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,2,5",2,1,0,0,-207.70349891,7.5,9.5,3.7,185.363,1.438,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,2,6",2,1,0,0,-207.70316778,7.5,9.5,3.7,185.363,1.395,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,2,7",2,1,0,0,-207.65480581,7.5,9.5,3.7,185.364,0.613,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,2,8",2,1,0,0,-207.6553308,7.5,9.5,3.7,185.364,0.587,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,2,13",2,0,0,1,-207.70366854,7.5,9.5,3.7,185.363,1.504,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,2,14",2,0,0,1,-207.70332692,7.5,9.5,3.7,185.363,1.415,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,2,15",2,0,0,1,-207.65564888,7.5,9.5,3.7,185.364,0.626,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,2,16",2,0,0,1,-207.65489056,7.5,9.5,3.7,185.364,0.71,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,3,4",3,0,0,0,-207.54656616,7.5,9.5,3.7,185.369,2.814,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,3,5",2,1,0,0,-207.70328973,7.5,9.5,3.7,185.366,2.61,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,3,6",2,1,0,0,-207.85755896,7.5,9.5,3.7,185.366,1.054,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,3,7",2,1,0,0,-207.70328946,7.5,9.5,3.7,185.366,2.61,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,3,8",2,1,0,0,-207.85755877,7.5,9.5,3.7,185.366,1.054,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,3,13",2,0,0,1,-207.70328478,7.5,9.5,3.7,185.366,2.61,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,3,14",2,0,0,1,-207.85755528,7.5,9.5,3.7,185.366,1.054,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,3,15",2,0,0,1,-207.703285,7.5,9.5,3.7,185.366,2.61,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,3,16",2,0,0,1,-207.85755517,7.5,9.5,3.7,185.366,1.054,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,4,5",2,1,0,0,-207.70375267,7.5,9.5,3.7,185.363,1.494,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,4,6",2,1,0,0,-207.65626894,7.5,9.5,3.7,185.364,0.63,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,4,7",2,1,0,0,-207.65590713,7.5,9.5,3.7,185.364,0.694,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,4,8",2,1,0,0,-207.70332637,7.5,9.5,3.7,185.363,1.414,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,4,13",2,0,0,1,-207.69092349,7.5,9.5,3.7,185.362,1.046,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,4,14",2,0,0,1,-207.68714405,7.5,9.5,3.7,185.364,1.36,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,4,15",2,0,0,1,-207.65437026,7.5,9.5,3.7,185.364,0.714,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,4,16",2,0,0,1,-207.68885207,7.5,9.5,3.7,185.363,0.95,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,5,9",1,1,1,0,-207.67018478,7.5,9.5,3.7,185.36,1.305,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,5,10",1,1,1,0,-207.83157735,7.5,9.5,3.7,185.358,0.804,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,5,11",1,1,1,0,-207.68057875,7.5,9.5,3.7,185.365,1.089,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,5,12",1,1,1,0,-207.83221347,7.5,9.5,3.7,185.359,0.497,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,5,13",1,1,0,1,-207.67018523,7.5,9.5,3.7,185.36,1.305,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,6,9",1,1,1,0,-207.83204099,7.5,9.5,3.7,185.358,0.726,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,6,10",1,1,1,0,-207.83184614,7.5,9.5,3.7,185.358,0.604,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,6,11",1,1,1,0,-207.82826862,7.5,9.5,3.7,185.361,0.542,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,6,12",1,1,1,0,-207.82589797,7.5,9.5,3.7,185.361,0.86,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,7,9",1,1,1,0,-207.6805887,7.5,9.5,3.7,185.365,1.089,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,7,10",1,1,1,0,-207.83581714,7.5,9.5,3.7,185.361,0.209,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,7,11",1,1,1,0,-207.84426404,7.5,9.5,3.7,185.365,1.089,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,7,12",1,1,1,0,-207.84426404,7.5,9.5,3.7,185.362,-0.515,2.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,8,9",1,1,1,0,-207.83203814,7.5,9.5,3.7,185.359,0.471,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,8,10",1,1,1,0,-207.83462258,7.5,9.5,3.7,185.361,0.281,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,8,11",1,1,1,0,-207.82840147,7.5,9.5,3.7,185.361,0.518,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"1,8,12",1,1,1,0,-207.8317667,7.5,9.5,3.7,185.358,0.719,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,5,9",1,1,1,0,-207.83221268,7.5,9.5,3.7,185.358,0.625,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,5,10",1,1,1,0,-207.83484168,7.5,9.5,3.7,185.359,0.107,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,5,11",1,1,1,0,-207.82541701,7.5,9.5,3.7,185.36,0.892,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,5,12",1,1,1,0,-207.82727595,7.5,9.5,3.7,185.361,0.756,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,7,9",1,1,1,0,-207.83070463,7.5,9.5,3.7,185.361,0.518,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,7,10",1,1,1,0,-207.83220109,7.5,9.5,3.7,185.358,0.62,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,7,11",1,1,1,0,-207.83193839,7.5,9.5,3.7,185.358,0.737,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,7,12",1,1,1,0,-207.8270038,7.5,9.5,3.7,185.361,0.757,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,8,9",1,1,1,0,-207.82823436,7.5,9.5,3.7,185.361,0.544,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,8,10",1,1,1,0,-207.68059037,7.5,9.5,3.7,185.365,1.089,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,8,11",1,1,1,0,-207.84320132,7.5,9.5,3.7,185.362,-0.303,2.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"2,8,12",1,1,1,0,-207.68057299,7.5,9.5,3.7,185.365,1.089,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,5,9",1,1,1,0,-207.67826903,7.5,9.5,3.7,185.365,0.922,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,5,10",1,1,1,0,-207.82827765,7.5,9.5,3.7,185.361,0.575,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,5,11",1,1,1,0,-207.68058876,7.5,9.5,3.7,185.365,1.089,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,5,12",1,1,1,0,-207.84424694,7.5,9.5,3.7,185.362,-0.509,2.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,7,9",1,1,1,0,-207.68057884,7.5,9.5,3.7,185.365,1.089,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,7,10",1,1,1,0,-207.83210373,7.5,9.5,3.7,185.358,0.813,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,7,11",1,1,1,0,-207.67018542,7.5,9.5,3.7,185.36,1.305,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,7,12",1,1,1,0,-207.831892,7.5,9.5,3.7,185.358,0.737,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,8,9",1,1,1,0,-207.83615904,7.5,9.5,3.7,185.362,0.186,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,8,10",1,1,1,0,-207.82831843,7.5,9.5,3.7,185.361,0.67,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,8,11",1,1,1,0,-207.83224443,7.5,9.5,3.7,185.358,0.682,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"3,8,12",1,1,1,0,-207.83194697,7.5,9.5,3.7,185.358,0.864,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"4,5,9",1,1,1,0,-207.83169778,7.5,9.5,3.7,185.358,0.808,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"4,5,10",1,1,1,0,-207.82786438,7.5,9.5,3.7,185.361,0.697,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"4,5,11",1,1,1,0,-207.82774301,7.5,9.5,3.7,185.361,0.627,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"4,5,12",1,1,1,0,-207.8323314,7.5,9.5,3.7,185.359,0.553,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"4,7,9",1,1,1,0,-207.82415434,7.5,9.5,3.7,185.361,0.951,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"4,7,10",1,1,1,0,-207.82815422,7.5,9.5,3.7,185.361,0.662,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"4,7,11",1,1,1,0,-207.83210888,7.5,9.5,3.7,185.358,0.754,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"4,7,12",1,1,1,0,-207.83202728,7.5,9.5,3.7,185.358,0.693,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"5,6,9",0,2,1,0,-207.70310736,7.5,9.5,3.7,185.363,1.388,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"5,6,10",0,2,1,0,-207.70367874,7.5,9.5,3.7,185.363,1.501,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"5,6,11",0,2,1,0,-207.65422526,7.5,9.5,3.7,185.364,0.619,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"5,6,12",0,2,1,0,-207.65753079,7.5,9.5,3.7,185.364,0.382,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"5,7,9",0,2,1,0,-207.70328237,7.5,9.5,3.7,185.366,2.61,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"5,7,10",0,2,1,0,-207.85755461,7.5,9.5,3.7,185.366,1.054,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"5,7,11",0,2,1,0,-207.70328251,7.5,9.5,3.7,185.366,2.61,1.0
Fe13_Ni3_S16,Fe,Ni,S,0.8125,0.1875,1,"5,7,12",0,2,1,0,-207.85755449,7.5,9.5,3.7,185.366,1.054,1.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,2,3",3,0,0,0,-184.30623179,7.9,9.8,4.1,196.701,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,2,5",2,1,0,0,-184.52623998,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,2,6",2,1,0,0,,,,,,,
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,2,7",2,1,0,0,-184.52022193,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,2,8",2,1,0,0,-184.52022136,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,2,13",2,0,0,1,-184.52623512,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,2,14",2,0,0,1,-184.52623526,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,2,15",2,0,0,1,-184.52021813,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,2,16",2,0,0,1,-184.52021847,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,3,4",3,0,0,0,-184.3062317,7.9,9.8,4.1,196.701,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,3,5",2,1,0,0,-184.56184867,7.9,9.8,4.1,196.7,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,3,6",2,1,0,0,-184.74116857,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,3,7",2,1,0,0,-184.56184837,7.9,9.8,4.1,196.7,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,3,8",2,1,0,0,-184.74116836,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,3,13",2,0,0,1,-184.56184299,7.9,9.8,4.1,196.7,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,3,14",2,0,0,1,-184.74116562,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,3,15",2,0,0,1,-184.56184269,7.9,9.8,4.1,196.7,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,3,16",2,0,0,1,-184.7411654,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,4,5",2,1,0,0,,,,,,,
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,4,6",2,1,0,0,-184.520221,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,4,7",2,1,0,0,-184.52022124,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,4,8",2,1,0,0,-184.52624,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,4,13",2,0,0,1,-184.52623468,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,4,14",2,0,0,1,-184.52021827,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,4,15",2,0,0,1,-184.52021763,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,4,16",2,0,0,1,-184.52623456,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,5,9",1,1,1,0,-184.55097854,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,5,10",1,1,1,0,-184.7255669,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,5,11",1,1,1,0,-184.53689769,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,5,12",1,1,1,0,-184.72556657,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,5,13",1,1,0,1,-184.5509778,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,6,9",1,1,1,0,-184.72557452,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,6,10",1,1,1,0,-184.72556008,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,6,11",1,1,1,0,-184.71707641,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,6,12",1,1,1,0,-184.71706278,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,7,9",1,1,1,0,-184.53690498,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,7,10",1,1,1,0,-184.71706771,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,7,11",1,1,1,0,-184.53689048,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,7,12",1,1,1,0,-184.71706754,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,8,9",1,1,1,0,-184.72557433,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,8,10",1,1,1,0,-184.71706284,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,8,11",1,1,1,0,-184.71707607,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"1,8,12",1,1,1,0,-184.72555967,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,5,9",1,1,1,0,-184.72555997,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,5,10",1,1,1,0,-184.72557493,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,5,11",1,1,1,0,-184.7170626,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,5,12",1,1,1,0,-184.71707593,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,7,9",1,1,1,0,-184.71706247,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,7,10",1,1,1,0,-184.72557464,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,7,11",1,1,1,0,-184.72555924,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,7,12",1,1,1,0,-184.71707564,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,8,9",1,1,1,0,-184.71706805,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,8,10",1,1,1,0,-184.53690615,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,8,11",1,1,1,0,-184.71706749,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"2,8,12",1,1,1,0,-184.53689131,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,5,9",1,1,1,0,-184.53689076,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,5,10",1,1,1,0,-184.71706767,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,5,11",1,1,1,0,-184.53690469,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,5,12",1,1,1,0,,,,,,,
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,7,9",1,1,1,0,-184.53689741,7.9,9.8,4.1,196.696,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,7,10",1,1,1,0,-184.72556607,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,7,11",1,1,1,0,-184.55097775,7.9,9.8,4.1,196.695,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,7,12",1,1,1,0,-184.72556595,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,8,9",1,1,1,0,-184.71707611,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,8,10",1,1,1,0,-184.71706252,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,8,11",1,1,1,0,-184.72557358,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"3,8,12",1,1,1,0,-184.72555922,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"4,5,9",1,1,1,0,-184.72555974,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"4,5,10",1,1,1,0,-184.71707635,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"4,5,11",1,1,1,0,-184.71706239,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"4,5,12",1,1,1,0,-184.72557462,7.9,9.8,4.1,196.692,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"4,7,9",1,1,1,0,-184.71706224,7.9,9.8,4.1,196.693,0.0,0.0
Fe13_Ni3_Se16,Fe,Ni,Se,0.8125,0.1875,1,"4,7,10",1,1,1,0,-184.71707585,7.9,9.8,4.1,196.693,0.0,0.0
